alg,num_kmers,time,k,omega
dc,0,20,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,75,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,13,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,70,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,73,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,75,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,105,10,2
bb,0,2,10,2
dc,0,19,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,76,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,70,10,2
bb,0,0,10,2
dc,0,23,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,82,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,76,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,73,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,22,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,70,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,74,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,73,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,87,10,2
bb,0,0,10,2
dc,0,37,10,2
rappas,0,79,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,61,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,74,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,74,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,75,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,80,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,22,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,148,10,2
bb,0,4,10,2
dc,0,35,10,2
rappas,0,76,10,2
bb,0,0,10,2
dc,0,22,10,2
rappas,0,60,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,77,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,73,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,75,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,69,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,69,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,79,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,61,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,70,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,76,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,69,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,59,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,23,10,2
rappas,0,60,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,13,10,2
rappas,0,78,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,132,10,2
bb,0,1,10,2
dc,0,27,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,69,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,76,10,2
bb,0,0,10,2
dc,0,13,10,2
rappas,0,69,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,75,10,2
bb,0,0,10,2
dc,0,48,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,78,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,60,10,2
bb,0,0,10,2
dc,0,11,10,2
rappas,0,78,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,74,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,74,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,75,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,22,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,74,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,73,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,59,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,71,10,2
bb,0,0,10,2
dc,0,12,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,139,10,2
bb,0,2,10,2
dc,0,23,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,73,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,86,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,69,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,70,10,2
bb,0,0,10,2
dc,0,13,10,2
rappas,0,72,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,60,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,63,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,59,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,70,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,69,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,73,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,61,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,14,10,2
rappas,0,74,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,73,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,61,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,61,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,75,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,81,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,12,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,20,10,2
rappas,0,61,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,94,10,2
bb,0,1,10,2
dc,0,28,10,2
rappas,0,69,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,74,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,65,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,68,10,2
bb,0,0,10,2
dc,0,21,10,2
rappas,0,61,10,2
bb,0,0,10,2
dc,0,16,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,62,10,2
bb,0,0,10,2
dc,0,25,10,2
rappas,0,60,10,2
bb,0,0,10,2
dc,0,15,10,2
rappas,0,67,10,2
bb,0,0,10,2
dc,0,19,10,2
rappas,0,64,10,2
bb,0,0,10,2
dc,0,18,10,2
rappas,0,66,10,2
bb,0,0,10,2
dc,0,17,10,2
rappas,0,69,10,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,136,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,130,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,140,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,151,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,132,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,147,11,2
bb,0,0,11,2
dc,0,36,11,2
rappas,0,126,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,27,11,2
rappas,0,142,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,121,11,2
bb,0,0,11,2
dc,0,29,11,2
rappas,0,149,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,127,11,2
bb,0,0,11,2
dc,0,39,11,2
rappas,0,127,11,2
bb,0,0,11,2
dc,0,39,11,2
rappas,0,133,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,151,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,140,11,2
bb,0,0,11,2
dc,0,37,11,2
rappas,0,123,11,2
bb,0,0,11,2
dc,0,40,11,2
rappas,0,115,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,125,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,130,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,131,11,2
bb,0,0,11,2
dc,0,36,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,132,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,141,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,152,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,141,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,147,11,2
bb,0,0,11,2
dc,0,27,11,2
rappas,0,157,11,2
bb,0,0,11,2
dc,0,36,11,2
rappas,0,138,11,2
bb,0,0,11,2
dc,0,27,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,26,11,2
rappas,0,145,11,2
bb,0,0,11,2
dc,0,39,11,2
rappas,0,122,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,152,11,2
bb,0,2,11,2
dc,0,39,11,2
rappas,0,138,11,2
bb,0,0,11,2
dc,0,36,11,2
rappas,0,123,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,137,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,193,11,2
bb,0,2,11,2
dc,0,48,11,2
rappas,0,121,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,132,11,2
bb,0,0,11,2
dc,0,27,11,2
rappas,0,137,11,2
bb,0,0,11,2
dc,0,27,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,143,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,119,11,2
bb,0,0,11,2
dc,0,37,11,2
rappas,0,123,11,2
bb,0,0,11,2
dc,0,27,11,2
rappas,0,138,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,130,11,2
bb,0,0,11,2
dc,0,27,11,2
rappas,0,141,11,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,152,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,41,11,2
rappas,0,141,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,29,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,26,11,2
rappas,0,126,11,2
bb,0,0,11,2
dc,0,26,11,2
rappas,0,155,11,2
bb,0,0,11,2
dc,0,29,11,2
rappas,0,121,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,132,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,140,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,141,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,144,11,2
bb,0,0,11,2
dc,0,29,11,2
rappas,0,145,11,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,37,11,2
rappas,0,120,11,2
bb,0,0,11,2
dc,0,25,11,2
rappas,0,156,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,142,11,2
bb,0,0,11,2
dc,0,26,11,2
rappas,0,153,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,133,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,121,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,131,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,126,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,151,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,189,11,2
bb,0,2,11,2
dc,0,63,11,2
rappas,0,193,11,2
bb,0,1,11,2
dc,0,43,11,2
rappas,0,131,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,125,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,124,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,192,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,149,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,145,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,132,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,149,11,2
bb,0,0,11,2
dc,0,36,11,2
rappas,0,119,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,137,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,123,11,2
bb,0,0,11,2
dc,0,37,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,23,11,2
rappas,0,159,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,130,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,148,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,146,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,163,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,161,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,121,11,2
bb,0,0,11,2
dc,0,37,11,2
rappas,0,133,11,2
bb,0,0,11,2
dc,0,36,11,2
rappas,0,131,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,130,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,138,11,2
bb,0,0,11,2
dc,0,29,11,2
rappas,0,136,11,2
bb,0,0,11,2
dc,0,24,11,2
rappas,0,152,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,137,11,2
bb,0,0,11,2
dc,0,24,11,2
rappas,0,140,11,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,127,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,136,11,2
bb,0,0,11,2
dc,0,24,11,2
rappas,0,151,11,2
bb,0,0,11,2
dc,0,36,11,2
rappas,0,184,11,2
bb,0,3,11,2
dc,0,50,11,2
rappas,0,141,11,2
bb,0,0,11,2
dc,0,43,11,2
rappas,0,119,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,147,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,138,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,124,11,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,127,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,129,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,133,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,194,11,2
bb,0,1,11,2
dc,0,40,11,2
rappas,0,132,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,137,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,125,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,152,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,117,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,122,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,143,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,136,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,141,11,2
bb,0,0,11,2
dc,0,36,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,26,11,2
rappas,0,158,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,146,11,2
bb,0,0,11,2
dc,0,29,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,147,11,2
bb,0,0,11,2
dc,0,37,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,141,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,138,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,37,11,2
rappas,0,120,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,132,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,136,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,37,11,2
rappas,0,136,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,158,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,130,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,162,11,2
bb,0,2,11,2
dc,0,46,11,2
rappas,0,152,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,144,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,136,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,152,11,2
bb,0,0,11,2
dc,0,29,11,2
rappas,0,149,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,129,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,132,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,138,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,125,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,29,11,2
rappas,0,147,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,145,11,2
bb,0,0,11,2
dc,0,27,11,2
rappas,0,133,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,131,11,2
bb,0,0,11,2
dc,0,27,11,2
rappas,0,127,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,126,11,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,124,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,164,11,2
bb,0,0,11,2
dc,0,32,11,2
rappas,0,129,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,161,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,146,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,125,11,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,122,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,139,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,152,11,2
bb,0,0,11,2
dc,0,38,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,36,11,2
rappas,0,121,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,118,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,28,11,2
rappas,0,146,11,2
bb,0,0,11,2
dc,0,31,11,2
rappas,0,135,11,2
bb,0,0,11,2
dc,0,30,11,2
rappas,0,128,11,2
bb,0,0,11,2
dc,0,52,11,2
rappas,0,129,11,2
bb,0,0,11,2
dc,0,33,11,2
rappas,0,151,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,134,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,138,11,2
bb,0,0,11,2
dc,0,29,11,2
rappas,0,145,11,2
bb,0,0,11,2
dc,0,34,11,2
rappas,0,285,11,2
bb,0,5,11,2
dc,0,54,11,2
rappas,0,127,11,2
bb,0,0,11,2
dc,0,35,11,2
rappas,0,133,11,2
bb,0,0,11,2
